lv1_code,product_class_name,image.1.url,image.1.description,image.1.is_primary,image.1.tag_list,image.2.url,image.2.description,image.2.is_primary,image.2.tag_list,image.3.url,image.3.description,image.3.is_primary,image.3.tag_list,image.4.url,image.4.description,image.4.is_primary,image.4.tag_list,image.5.url,image.5.description,image.5.is_primary,image.5.tag_list,image.6.url,image.6.description,image.6.is_primary,image.6.tag_list,image.7.url,image.7.description,image.7.is_primary,image.7.tag_list,image.8.url,image.8.description,image.8.is_primary,image.8.tag_list
3068ssp02_anaranjado,Colour,https://res.cloudinary.com/maaji/image/upload/v1528042868/Summer2018/3068SSP02_orange_1.jpg,3068SSP02_orange_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528042873/Summer2018/3068SSP02_orange_2.jpg,3068SSP02_orange_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528042880/Summer2018/3068SSP02_orange_5.jpg,3068SSP02_orange_5,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528042887/Summer2018/3068SSP02_orange_6.jpg,3068SSP02_orange_6,no,hi-res,,,,,,,,,,,,,,,,
3069sse01_anaranjado,Colour,https://res.cloudinary.com/maaji/image/upload/v1526044046/Summer2018/3069SSE01_orange_1.jpg,3069SSE01_orange_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1526044047/Summer2018/3069SSE01_orange_2.jpg,3069SSE01_orange_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528043691/Summer2018/3069SSE01_orange_5.jpg,3069SSE01_orange_5,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528043697/Summer2018/3069SSE01_orange_6.jpg,3069SSE01_orange_6,no,hi-res,,,,,,,,,,,,,,,,
3070sbr01_morado,Colour,https://res.cloudinary.com/maaji/image/upload/v1528044196/Summer2018/3070SBR01_purple_1.jpg,3070SBR01_purple_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528044202/Summer2018/3070SBR01_purple_2.jpg,3070SBR01_purple_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528044209/Summer2018/3070SBR01_purple_5.jpg,3070SBR01_purple_5,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528044215/Summer2018/3070SBR01_purple_6.jpg,3070SBR01_purple_6,no,hi-res,,,,,,,,,,,,,,,,
1520sfh03_cafe,Colour,https://res.cloudinary.com/maaji/image/upload/v1525313418/Summer2018/1520SFH03_brown_1.jpg,1520SFH03_brown_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525313425/Summer2018/1520SFH03_brown_2.jpg,1520SFH03_brown_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525313432/Summer2018/1520SFH03_brown_5.jpg,1520SFH03_brown_5,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525313439/Summer2018/1520SFH03_brown_6.jpg,1520SFH03_brown_6,no,hi-res,,,,,,,,,,,,,,,,
1932sft04_negro,Colour,https://res.cloudinary.com/maaji/image/upload/v1525793698/Summer2018/1932SFT04_black_1.jpg,1932SFT04_black_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525793701/Summer2018/1932SFT04_black_2.jpg,1932SFT04_black_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1932sft05_anaranjado,Colour,https://res.cloudinary.com/maaji/image/upload/v1527173981/Summer2018/1932SFT05_orange_1.jpg,1932SFT05_orange_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1527173985/Summer2018/1932SFT05_orange_2.jpg,1932SFT05_orange_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
2021sfa04_anaranjado,Colour,https://res.cloudinary.com/maaji/image/upload/v1527175849/Summer2018/2021SFA04_orange_1.jpg,2021SFA04_orange_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1527175853/Summer2018/2021SFA04_orange_2.jpg,2021SFA04_orange_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1527175858/Summer2018/2021SFA04_orange_5.jpg,2021SFA04_orange_5,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1527175862/Summer2018/2021SFA04_orange_6.jpg,2021SFA04_orange_6,no,hi-res,,,,,,,,,,,,,,,,
2033sun04_negro,Colour,https://res.cloudinary.com/maaji/image/upload/v1527178511/Summer2018/2033SUN04_black_1.jpg,2033SUN04_black_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1527178515/Summer2018/2033SUN04_black_2.jpg,2033SUN04_black_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
2047shn03_rojo,Colour,https://res.cloudinary.com/maaji/image/upload/v1527188713/Summer2018/2047SHN03_red_1.jpg,2047SHN03_red_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1527188718/Summer2018/2047SHN03_red_2.jpg,2047SHN03_red_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
2050sse01_negro,Colour,https://res.cloudinary.com/maaji/image/upload/v1527190123/Summer2018/2050SSE01_black_1.jpg,2050SSE01_black_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1527190128/Summer2018/2050SSE01_black_2.jpg,2050SSE01_black_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
2112sfa02_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1527194164/Summer2018/2112SFA02_blue_1.jpg,2112SFA02_blue_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1527194169/Summer2018/2112SFA02_blue_2.jpg,2112SFA02_blue_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1527194174/Summer2018/2112SFA02_blue_5.jpg,2112SFA02_blue_5,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1527194179/Summer2018/2112SFA02_blue_6.jpg,2112SFA02_blue_6,no,hi-res,,,,,,,,,,,,,,,,
2131sun02_rojo,Colour,https://res.cloudinary.com/maaji/image/upload/v1527196494/Summer2018/2131SUN02_red_1.jpg,2131SUN02_red_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1527196500/Summer2018/2131SUN02_red_2.jpg,2131SUN02_red_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
2131sun03_anaranjado,Colour,https://res.cloudinary.com/maaji/image/upload/v1527197629/Summer2018/2131SUN03_orange_1.jpg,2131SUN03_orange_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1527197633/Summer2018/2131SUN03_orange_2.jpg,2131SUN03_orange_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
2153sun02_rosado,Colour,https://res.cloudinary.com/maaji/image/upload/v1527256875/Summer2018/2153SUN02_pink_1.jpg,2153SUN02_pink_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1527256878/Summer2018/2153SUN02_pink_2.jpg,2153SUN02_pink_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
2161sfa02_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1527257234/Summer2018/2161SFA02_blue_1.jpg,2161SFA02_blue_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1527257237/Summer2018/2161SFA02_blue_2.jpg,2161SFA02_blue_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
2162sfa02_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1527257555/Summer2018/2162SFA02_blue_1.jpg,2162SFA02_blue_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1527257558/Summer2018/2162SFA02_blue_2.jpg,2162SFA02_blue_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
2164sra02_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1527258152/Summer2018/2164SRA02_blue_3.jpg,2164SRA02_blue_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1527258155/Summer2018/2164SRA02_blue_4.jpg,2164SRA02_blue_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
2167sft01_rojo,Colour,https://res.cloudinary.com/maaji/image/upload/v1527260522/Summer2018/2167SFT01_red_1.jpg,2167SFT01_red_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1527260525/Summer2018/2167SFT01_red_2.jpg,2167SFT01_red_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
2169sba01_rojo,Colour,https://res.cloudinary.com/maaji/image/upload/v1527261757/Summer2018/2169SBA01_red_1.jpg,2169SBA01_red_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1527261760/Summer2018/2169SBA01_red_2.jpg,2169SBA01_red_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1527261762/Summer2018/2169SBA01_red_7.jpg,2169SBA01_red_7,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1527261765/Summer2018/2169SBA01_red_8.jpg,2169SBA01_red_8,no,hi-res,,,,,,,,,,,,,,,,
2170sse01_rojo,Colour,https://res.cloudinary.com/maaji/image/upload/v1527262174/Summer2018/2170SSE01_red_1.jpg,2170SSE01_red_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1527262177/Summer2018/2170SSE01_red_2.jpg,2170SSE01_red_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
2171sfh01_cafe,Colour,https://res.cloudinary.com/maaji/image/upload/v1527262797/Summer2018/2171SFH01_brown_1.jpg,2171SFH01_brown_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1527262799/Summer2018/2171SFH01_brown_2.jpg,2171SFH01_brown_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1527262802/Summer2018/2171SFH01_brown_7.jpg,2171SFH01_brown_7,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1527262807/Summer2018/2171SFH01_brown_8.jpg,2171SFH01_brown_8,no,hi-res,,,,,,,,,,,,,,,,
3047sfh03_rojo,Colour,https://res.cloudinary.com/maaji/image/upload/v1527864562/Summer2018/3047SFH03_red_1.jpg,3047SFH03_red_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1527864563/Summer2018/3047SFH03_red_2.jpg,3047SFH03_red_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1527864565/Summer2018/3047SFH03_red_5.jpg,3047SFH03_red_5,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1527864566/Summer2018/3047SFH03_red_6.jpg,3047SFH03_red_6,no,hi-res,,,,,,,,,,,,,,,,
3059sft02_rojo,Colour,https://res.cloudinary.com/maaji/image/upload/v1527888313/Summer2018/3059SFT02_red_1.jpg,3059SFT02_red_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1527888314/Summer2018/3059SFT02_red_2.jpg,3059SFT02_red_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1527888315/Summer2018/3059SFT02_red_5.jpg,3059SFT02_red_5,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1527888316/Summer2018/3059SFT02_red_6.jpg,3059SFT02_red_6,no,hi-res,,,,,,,,,,,,,,,,
3060sfa03_cafe,Colour,https://res.cloudinary.com/maaji/image/upload/v1527888975/Summer2018/3060SFA03_brown_1.jpg,3060SFA03_brown_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1527888977/Summer2018/3060SFA03_brown_2.jpg,3060SFA03_brown_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1527888978/Summer2018/3060SFA03_brown_5.jpg,3060SFA03_brown_5,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1527888979/Summer2018/3060SFA03_brown_6.jpg,3060SFA03_brown_6,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1527888980/Summer2018/3060SFA03_brown_7.jpg,3060SFA03_brown_7,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1527888981/Summer2018/3060SFA03_brown_8.jpg,3060SFA03_brown_8,no,hi-res,,,,,,,,
3061ssp01_cafe,Colour,https://res.cloudinary.com/maaji/image/upload/v1528036477/Summer2018/3061SSP01_brown_1.jpg,3061SSP01_brown_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528036479/Summer2018/3061SSP01_brown_2.jpg,3061SSP01_brown_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528036479/Summer2018/3061SSP01_brown_5.jpg,3061SSP01_brown_5,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528036481/Summer2018/3061SSP01_brown_6.jpg,3061SSP01_brown_6,no,hi-res,,,,,,,,,,,,,,,,
3062sba01_rojo,Colour,https://res.cloudinary.com/maaji/image/upload/v1528037907/Summer2018/3062SBA01_red_1.jpg,3062SBA01_red_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528037913/Summer2018/3062SBA01_red_2.jpg,3062SBA01_red_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528037921/Summer2018/3062SBA01_red_5.jpg,3062SBA01_red_5,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528037928/Summer2018/3062SBA01_red_6.jpg,3062SBA01_red_6,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528037936/Summer2018/3062SBA01_red_7.jpg,3062SBA01_red_7,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528037946/Summer2018/3062SBA01_red_8.jpg,3062SBA01_red_8,no,hi-res,,,,,,,,
1483cct02_rojo,Colour,https://res.cloudinary.com/maaji/image/upload/v1525297734/Summer2018/1483CCT02_red_1.jpg,1483CCT02_red_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525297736/Summer2018/1483CCT02_red_2.jpg,1483CCT02_red_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
9086kst02_verde,Colour,https://res.cloudinary.com/maaji/image/upload/v1528049113/Summer2018/9086KST02_green_3.jpg,9086KST02_green_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528049117/Summer2018/9086KST02_green_4.jpg,9086KST02_green_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
9086kst03_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528049228/Summer2018/9086KST03_blue_3.jpg,9086KST03_blue_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528049233/Summer2018/9086KST03_blue_4.jpg,9086KST_blue_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
9088kst02_rojo,Colour,https://res.cloudinary.com/maaji/image/upload/v1528049454/Summer2018/9088KST02_red_3.jpg,9088KST02_red_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528049459/Summer2018/9088KST02_red_4.jpg,9088KST02_red_4,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528049465/Summer2018/9088KST02_red_5.jpg,9088KST02_red_5,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528049470/Summer2018/9088KST02_red_6.jpg,9088KST02_red_6,no,hi-res,,,,,,,,,,,,,,,,
9088kst03_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528049620/Summer2018/9088KST03_blue_3.jpg,9088KST03_blue_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528049623/Summer2018/9088KST03_blue_4.jpg,9088KST03_blue_4,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528049628/Summer2018/9088KST03_blue_5.jpg,9088KST03_blue_5,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528049632/Summer2018/9088KST03_blue_6.jpg,9088KST03_blue_6,no,hi-res,,,,,,,,,,,,,,,,
3083kkb03_rojo,Colour,https://res.cloudinary.com/maaji/image/upload/v1528044857/Summer2018/3083KKB03_red_3.jpg,3083KKB03_red_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528044860/Summer2018/3083KKB03_red_4.jpg,3083KKB03_red_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
3090kkb02_rojo,Colour,https://res.cloudinary.com/maaji/image/upload/v1528045893/Summer2018/3090KKB02_red_3.jpg,3090KKB02_red_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528045899/Summer2018/3090KKB02_red_4.jpg,3090KKB02_red_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
3080kkb03_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528044496/Summer2018/3080KKB03_blue_3.jpg,3080KKB03_blue_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528044500/Summer2018/3080KKB03_blue_4.jpg,3080KKB03_blue_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
3094kko01_rojo,Colour,https://res.cloudinary.com/maaji/image/upload/v1528046453/Summer2018/3094KKO01_red_3.jpg,3094KKO01_red_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528046459/Summer2018/3094KKO01_red_4.jpg,3094KKO01_red_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
3102kkb01_rojo,Colour,https://res.cloudinary.com/maaji/image/upload/v1528048344/Summer2018/3102KKB01_red_3.jpg,3102KKB01_red_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528048349/Summer2018/3102KKB01_red_4.jpg,3102KKB01_red_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
3095kks01_rojo,Colour,https://res.cloudinary.com/maaji/image/upload/v1528046576/Summer2018/3095KKS01_red_3.jpg,3095KKS01_red_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528046581/Summer2018/3095KKS01_red_4.jpg,3095KKS01_red_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1689kkc02_rosado,Colour,https://res.cloudinary.com/maaji/image/upload/v1525377914/Summer2018/1689KKC02_pink_3.jpg,1689KKC02_pink_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525377917/Summer2018/1689KKC02_pink_4.jpg,1689KKC02_pink_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1692kkc02_rosado,Colour,https://res.cloudinary.com/maaji/image/upload/v1525379612/Summer2018/1692KKC02_pink_3.jpg,1692KKC02_pink_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525379614/Summer2018/1692KKC02_pink_4.jpg,1692KKC02_pink_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
3101kkb01_negro,Colour,https://res.cloudinary.com/maaji/image/upload/v1528047949/Summer2018/3101KKB01_black_3.jpg,3101KKB01_black_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528047977/Summer2018/3101KKB01_black_4.jpg,3101KKB01_black_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
3096kkb01_negro,Colour,https://res.cloudinary.com/maaji/image/upload/v1528046704/Summer2018/3096KKB01_black_3.jpg,3096KKB01_black_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528046708/Summer2018/3096KKB01_black_4.jpg,3096KKB01_black_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
3088kkb02_negro,Colour,https://res.cloudinary.com/maaji/image/upload/v1528045750/Summer2018/3088KKB02_black_3.jpg,3088KKB02_black_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528045755/Summer2018/3088KKB02_black_4.jpg,3088KKB02_black_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
3097kkr01_negro,Colour,https://res.cloudinary.com/maaji/image/upload/v1528047316/Summer2018/3097KKR01_black_3.jpg,3097KKR01_black_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528047321/Summer2018/3097KKR01_black_4.jpg,3097KKR01_black_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
3091kko02_negro,Colour,https://res.cloudinary.com/maaji/image/upload/v1528046218/Summer2018/3091KKO02_black_3.jpg,3091KKO02_black_3,yes,hi-res,http://res.cloudinary.com/maaji/image/upload/v1528046223/Summer2018/3091KKO02_black_4.jpg,3091KKO02_black_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1688kkc03_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1525377751/Summer2018/1688KKC03_blue_3.jpg,1688KKC03_blue_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525377754/Summer2018/1688KKC03_blue_4.jpg,1688KKC03_blue_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1694kkc02_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1525382002/Summer2018/1694KKC02_blue_3.jpg,1694KKC02_blue_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525382003/Summer2018/1694KKC02_blue_4.jpg,1694KKC02_blue_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
3081kkb02_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528044652/Summer2018/3081KKB02_blue_3.jpg,3081KKB02_blue_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528044657/Summer2018/3081KKB02_blue_4.jpg,3081KKB02_blue_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
3053kkb02_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1517681902/Summer2018/3053KKB02_blue_3.jpg,3053KKB02_blue_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1517681922/Summer2018/3053KKB02_blue_4.jpg,3053KKB02_blue_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
3051kkb04_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1527885147/Summer2018/3051KKB04_blue_3.jpg,3051KKB04_blue_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1527885148/Summer2018/3051KKB04_blue_4.jpg,3051KKB04_blue_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
3084kko02_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528045156/Summer2018/3084KKO02_blue_3.jpg,3084KKO02_blue_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528045160/Summer2018/3084KKO02_blue_4.jpg,3084KKO02_blue_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
3098kkr01_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528047431/Summer2018/3098KKR01_blue_3.jpg,3098KKR01_blue_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528047435/Summer2018/3098KKR01_blue_4.jpg,3098KKR01_blue_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1690kkc02_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1525378311/Summer2018/1690KKC02_blue_3.jpg,1690KKC02_blue_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525378314/Summer2018/1690KKC02_blue_4.jpg,1690KKC02_blue_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1693kkc02_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1525381813/Summer2018/1693KKC02_blue_3.jpg,1693KKC02_blue_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525381815/Summer2018/1693KKC02_blue_4.jpg,1693KKC02_blue_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
3100kkb01_anaranjado,Colour,https://res.cloudinary.com/maaji/image/upload/v1528047822/Summer2018/3100KKB01_orange_3.jpg,3100KKB01_orange_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528047827/Summer2018/3100KKB01_orange_4.jpg,3100KKB01_orange_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
3066kkb03_anaranjado,Colour,https://res.cloudinary.com/maaji/image/upload/v1528039292/Summer2018/3066KKB03_orange_3.jpg,3066KKB03_orange_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528039297/Summer2018/3066KKB03_orange_4.jpg,3066KKB03_orange_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
3101kkb02_anaranjado,Colour,https://res.cloudinary.com/maaji/image/upload/v1528048164/Summer2018/3101KKB02_orange_3.jpg,3101KKB02_orange_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528048169/Summer2018/3101KKB02_orange_4.jpg,3101KKB02_orange_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
3099kko01_anaranjado,Colour,https://res.cloudinary.com/maaji/image/upload/v1528047585/Summer2018/3099KKO01_orange_3.jpg,3099KKO01_orange_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528047589/Summer2018/3099KKO01_orange_4.jpg,3099KKO01_orange_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
3085kko02_anaranjado,Colour,https://res.cloudinary.com/maaji/image/upload/v1528045558/Summer2018/3085KKO02_orange_3.jpg,3085KKO02_orange_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528045563/Summer2018/3085KKO02_orange_4.jpg,3085KKO02_orange_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
3103kks01_anaranjado,Colour,https://res.cloudinary.com/maaji/image/upload/v1528048970/Summer2018/3103KKS01_orange_3.jpg,3103KKS01_orange_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528048975/Summer2018/3103KKS01_orange_4.jpg,3103KKS01_orange_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1691kkc02_morado,Colour,https://res.cloudinary.com/maaji/image/upload/v1525378943/Summer2018/1691KKC02_purple_3.jpg,1691KKC02_purple_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525378944/Summer2018/1691KKC02_purple_4.jpg,1691KKC02_purple_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1695kkc01_morado,Colour,https://res.cloudinary.com/maaji/image/upload/v1525382116/Summer2018/1695KKC01_purple_3.jpg,1695KKC01_purple_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525382118/Summer2018/1695KKC01_purple_4.jpg,1695KKC01_purple_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1891asa01_gris,Colour,https://res.cloudinary.com/maaji/image/upload/v1525747536/Summer2018/1891ASA01_gray_3.jpg,1891ASA01_gray_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525747541/Summer2018/1891ASA01_gray_4.jpg,1891ASA01_gray_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1863alm03_gris,Colour,https://res.cloudinary.com/maaji/image/upload/v1525637221/Summer2018/1863ALM03_gray_1.jpg,1863ALM03_gray_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525637228/Summer2018/1863ALM03_gray_2.jpg,1863ALM03_gray_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1832asb02_beige,Colour,https://res.cloudinary.com/maaji/image/upload/v1525633216/Summer2018/1832ASB02_beige_1.jpg,1832ASB02_beige_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525633222/Summer2018/1832ASB02_beige_2.jpg,1832ASB02_beige_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1886ash02_gris,Colour,https://res.cloudinary.com/maaji/image/upload/v1525745376/Summer2018/1886ASH02_gray_1.jpg,1886ASH02_gray_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525745382/Summer2018/1886ASH02_gray_2.jpg,1886ASH02_gray_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1760asb05_beige,Colour,https://res.cloudinary.com/maaji/image/upload/v1525384652/Summer2018/1760ASB05_beige_3.jpg,1760ASB05_beige_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525384654/Summer2018/1760ASB05_beige_4.jpg,1760ASB05_beige_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
